City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Naryan-Mar,RU,67.6713,53.087,67.66,52,33,8.61,scattered clouds
348,Marfino,RU,55.7028,37.3822,84.34,45,0,6.71,clear sky
349,Mutoko,ZW,-17.397,32.2268,69.73,29,52,7.83,broken clouds
350,Ancud,CL,-41.8697,-73.8203,42.22,89,100,15.35,light rain
351,San Matias,BO,-16.3667,-58.4,89.2,34,36,9.69,scattered clouds
352,Acarau,BR,-2.8856,-40.12,84.51,59,21,15.05,few clouds
353,Evensk,RU,61.95,159.2333,53.56,78,9,0.63,clear sky
354,Caravelas,BR,-17.7125,-39.2481,77.5,60,55,7.16,broken clouds
355,Mutis,CO,6.2262,-77.4044,79.9,84,100,2.66,moderate rain
356,Muzhi,RU,65.3667,64.6667,68.49,52,89,8.95,overcast clouds
357,San Cristobal,VE,7.7669,-72.225,75.38,59,100,5.99,overcast clouds
358,Murud,IN,18.3258,72.965,79.74,84,100,15.97,overcast clouds
359,Kudahuvadhoo,MV,2.6708,72.8944,82.27,74,100,8.46,overcast clouds
360,Ossora,RU,59.2353,163.0719,57.88,75,3,4.52,clear sky
361,Tiksi,RU,71.6872,128.8694,55.13,59,10,4.25,clear sky
362,Portobelo,PA,9.55,-79.65,79.11,87,97,3.87,overcast clouds
363,Aswan,EG,24.0934,32.907,105.1,17,0,11.5,clear sky
364,Stornoway,GB,58.2093,-6.3865,66.04,71,20,11.5,few clouds
365,Keroka,KE,-0.7758,34.9453,65.23,61,98,1.88,overcast clouds
366,Batemans Bay,AU,-35.7167,150.1833,53.1,86,96,5.21,overcast clouds
367,Fort-Shevchenko,KZ,44.5086,50.263,86.18,38,5,6.64,clear sky
368,Kargasok,RU,59.0556,80.8572,74.93,53,10,10.42,clear sky
369,Bonavista,CA,48.6499,-53.1147,58.12,71,83,17.4,broken clouds
370,Peace River,CA,56.2501,-117.286,55.71,98,100,13.8,light intensity shower rain
371,Kruisfontein,ZA,-34.0033,24.7314,54.88,78,100,6.8,light rain
372,Fare,PF,-16.7,-151.0167,78.03,75,58,21.54,light rain
373,Taman,RU,45.2117,36.7161,78.39,69,58,8.25,broken clouds
374,Naifaru,MV,5.4444,73.3657,81.99,77,97,17.0,overcast clouds
375,Laguna,US,38.421,-121.4238,70.09,82,0,3.44,clear sky
376,Tavda,RU,58.0425,65.2726,71.69,79,100,3.04,overcast clouds
377,Linfen,CN,36.0889,111.5189,84.11,61,69,8.05,broken clouds
378,Voi,KE,-3.3945,38.563,77.4,50,58,20.67,broken clouds
379,Lotofaga,WS,-13.9764,-171.8578,71.38,71,99,17.27,overcast clouds
380,Rubtsovsk,RU,51.5,81.25,76.32,57,36,10.89,scattered clouds
381,Codrington,AU,-38.2667,141.9667,47.3,75,98,14.25,overcast clouds
382,Ola,RU,59.5833,151.2833,57.15,87,2,2.06,clear sky
383,Howard Springs,AU,-12.497,131.047,66.11,89,66,4.47,broken clouds
384,Puerto Leguizamo,CO,-0.1934,-74.7819,70.83,99,100,1.14,overcast clouds
385,Yarim,YE,14.298,44.3779,65.52,34,100,12.59,overcast clouds
386,Darhan,MN,49.4867,105.9228,65.98,48,100,12.41,moderate rain
387,Salmas,IR,38.1973,44.7653,90.41,17,7,13.94,clear sky
388,Bosaso,SO,11.2842,49.1816,94.98,52,0,14.97,clear sky
389,Pangai,TO,-19.8,-174.35,77.34,79,100,20.02,overcast clouds
390,Zheleznodorozhnyy,RU,55.7503,38.0042,85.55,47,89,14.09,overcast clouds
391,Kupang,ID,-10.1667,123.5833,76.1,76,98,13.53,overcast clouds
392,Ugoofaaru,MV,5.6667,73.0,82.09,76,100,16.8,light rain
393,Vanavara,RU,60.34,102.2797,63.86,76,72,4.56,broken clouds
394,Bandarbeyla,SO,9.4942,50.8122,78.44,71,81,33.11,broken clouds
395,Nisia Floresta,BR,-6.0911,-35.2086,83.21,76,38,16.51,scattered clouds
396,Lompoc,US,34.6391,-120.4579,58.93,92,100,15.01,fog
397,Rio Grande,BR,-32.035,-52.0986,69.94,83,39,13.65,scattered clouds
398,Toora-Khem,RU,52.4675,96.11,61.7,47,35,7.2,scattered clouds
399,Belaya Gora,RU,68.5333,146.4167,58.46,59,100,10.49,overcast clouds
400,Ubinskoye,RU,55.3068,79.6802,72.79,79,79,7.38,broken clouds
401,Deputatskiy,RU,69.3,139.9,53.74,69,100,3.87,overcast clouds
402,Kondopoga,RU,62.2057,34.2614,73.08,51,100,8.03,overcast clouds
403,Esna,EG,25.2934,32.554,104.02,9,15,18.77,few clouds
404,Kharp,RU,66.8014,65.8081,67.23,51,44,11.25,scattered clouds
405,Yumen,CN,40.2833,97.2,84.85,24,49,11.5,scattered clouds
406,Ulaanbaatar,MN,47.9077,106.8832,71.73,37,75,4.47,moderate rain
407,Cap-Aux-Meules,CA,47.3821,-61.8597,62.65,67,20,16.11,few clouds
408,Wembley,AU,-31.9333,115.8,53.69,95,75,6.91,light rain
409,Petatlan,MX,17.5167,-101.2667,77.2,90,100,2.1,overcast clouds
410,Stephenville Crossing,CA,48.5,-58.4318,62.73,67,75,20.71,broken clouds
411,Linda,US,39.1277,-121.5508,74.57,82,0,4.61,clear sky
412,Massaguet,TD,12.4755,15.4365,95.97,35,36,11.21,scattered clouds
413,Salta,AR,-24.7859,-65.4117,82.99,7,0,19.57,clear sky
414,Port Keats,AU,-14.25,129.55,64.54,37,28,8.77,scattered clouds
415,Srandakan,ID,-7.9386,110.2506,75.97,90,44,4.29,scattered clouds
416,Iskateley,RU,67.6803,53.1512,67.42,52,32,8.77,scattered clouds
417,Okha,RU,53.5739,142.9478,64.17,85,61,7.9,broken clouds
418,Tucurui,BR,-3.7661,-49.6725,86.29,54,42,5.95,scattered clouds
419,Comodoro Rivadavia,AR,-45.8667,-67.5,31.86,93,100,18.41,light snow
420,High Prairie,CA,55.4334,-116.4858,56.25,70,100,14.7,overcast clouds
421,Matongo,TZ,-2.3833,34.0833,81.91,29,76,6.71,broken clouds
422,Hollins,US,37.3413,-79.9431,69.19,97,100,4.61,light rain
423,Lavrentiya,RU,65.5833,-171.0,46.17,92,100,6.67,overcast clouds
424,Natal,BR,-5.795,-35.2094,83.05,74,75,20.71,broken clouds
425,Tuy Hoa,VN,13.0833,109.3,79.03,78,95,8.5,heavy intensity rain
426,Ishigaki,JP,24.3448,124.1572,84.33,89,100,6.91,overcast clouds
427,Lakatoro,VU,-16.0999,167.4164,79.27,85,43,11.56,scattered clouds
428,Jalu,LY,29.0331,21.5482,94.84,21,0,16.67,clear sky
429,Kerewan,GM,13.4898,-16.0888,94.46,44,34,5.44,scattered clouds
430,Killybegs,IE,54.6333,-8.45,69.51,75,19,4.9,few clouds
431,Khani,GE,41.9563,42.9566,74.77,71,63,3.96,broken clouds
432,Jaru,BR,-10.4389,-62.4664,88.9,41,0,2.68,clear sky
433,Manokwari,ID,-0.8667,134.0833,76.71,87,100,3.58,overcast clouds
434,Krasnooktyabrskiy,RU,44.9328,38.3712,94.08,42,99,9.42,overcast clouds
435,Jacqueville,CI,5.2052,-4.4146,78.31,72,62,10.98,broken clouds
436,Sitka,US,57.0531,-135.33,55.29,88,100,11.5,light rain
437,Shemonaikha,KZ,50.6328,81.9056,71.17,65,54,4.05,broken clouds
438,Fort Nelson,CA,58.8053,-122.7002,56.79,88,100,2.3,overcast clouds
439,Myaundzha,RU,63.0494,147.1858,62.91,73,20,8.05,few clouds
440,Bathsheba,BB,13.2167,-59.5167,86.61,84,40,21.85,scattered clouds
441,Berlevag,NO,70.8578,29.0864,55.4,76,40,8.05,scattered clouds
442,San Jose,US,37.3394,-121.895,61.93,89,20,4.61,few clouds
443,Bay Roberts,CA,47.5999,-53.2648,69.06,53,7,11.99,clear sky
444,Saint-Augustin,CA,51.226,-58.6502,59.09,60,75,15.17,broken clouds
445,Aykhal,RU,66.0,111.5,61.84,53,100,6.87,overcast clouds
446,Maldonado,UY,-34.6667,-54.9167,78.19,66,11,18.3,few clouds
447,Kathu,TH,7.9178,98.3332,82.22,82,100,16.24,overcast clouds
448,Sarahan,IN,31.5167,77.8,65.26,93,80,0.4,broken clouds
449,Zamora,EC,-4.0692,-78.9567,70.63,91,88,2.93,light rain
450,Skibbereen,IE,51.55,-9.2667,68.11,72,29,9.6,scattered clouds
451,Roma,US,43.2128,-75.4557,72.73,64,8,1.99,clear sky
452,Tambacounda,SN,13.7539,-13.7586,91.45,62,75,4.61,broken clouds
453,Sosnovskoye,RU,55.8052,43.167,82.49,52,80,5.06,broken clouds
454,Kananga,CD,-5.8958,22.4178,96.33,13,19,1.16,few clouds
455,Leningradskiy,RU,69.3833,178.4167,37.09,86,100,17.49,overcast clouds
456,Avanigadda,IN,16.0215,80.9181,81.5,69,97,17.78,overcast clouds
457,Sovetskiy,RU,61.3614,63.5842,79.03,42,85,6.62,overcast clouds
458,Kelowna,CA,49.8831,-119.4857,64.98,60,75,0.0,broken clouds
459,Yerbogachen,RU,61.2767,108.0108,62.53,63,98,4.88,overcast clouds
460,Naze,JP,28.3667,129.4833,79.72,91,5,2.06,clear sky
461,Lasa,IT,46.6166,10.7002,76.69,42,60,7.29,broken clouds
462,Kiama,AU,-34.6833,150.8667,55.0,92,83,3.0,light rain
463,Datong,CN,40.0936,113.2914,73.2,48,5,7.25,clear sky
464,Cabras,IT,39.93,8.5314,84.11,42,0,12.8,clear sky
465,Marktoberdorf,DE,47.7833,10.6167,69.12,52,86,14.97,overcast clouds
466,Sao Felix Do Xingu,BR,-6.6447,-51.995,88.27,35,37,5.75,scattered clouds
467,Sioux Lookout,CA,50.1001,-91.917,68.07,94,100,5.75,overcast clouds
468,Yar-Sale,RU,66.8333,70.8333,67.32,51,47,11.12,scattered clouds
469,Ngunguru,NZ,-35.6167,174.5,57.09,64,100,3.71,moderate rain
470,Ocosingo,MX,17.0667,-92.25,68.27,80,23,2.62,few clouds
471,Wanning,CN,18.8003,110.3967,80.56,92,100,7.25,overcast clouds
472,Inongo,CD,-1.95,18.2667,75.33,47,71,1.61,broken clouds
473,Otane,NZ,-39.8833,176.6333,46.0,86,100,0.4,light rain
474,Saldus,LV,56.6636,22.4881,64.51,74,67,2.73,broken clouds
475,Loa Janan,ID,-0.583,117.095,75.58,98,97,2.15,overcast clouds
476,Ibotirama,BR,-12.1853,-43.2206,82.17,35,0,7.83,clear sky
477,Dawei,MM,14.0833,98.2,75.6,94,100,2.08,overcast clouds
478,Okato,NZ,-39.2,173.8833,48.69,91,100,7.07,overcast clouds
479,Iralaya,HN,15.0,-83.2333,81.23,85,73,14.63,broken clouds
480,Kimbe,PG,-5.5502,150.1429,75.24,92,38,4.43,scattered clouds
481,Aromashevo,RU,56.8602,68.6375,76.5,76,94,5.23,overcast clouds
482,Russell,US,32.3502,-85.1999,79.38,88,40,4.61,scattered clouds
483,Ust-Ishim,RU,57.6935,71.1665,76.66,73,66,4.34,broken clouds
484,Brae,GB,60.3964,-1.353,54.48,96,100,14.92,overcast clouds
485,Seminole,US,28.7086,-81.2081,87.26,83,0,9.22,clear sky
486,Mehamn,NO,71.0357,27.8492,55.35,82,97,10.36,overcast clouds
487,Quchan,IR,37.106,58.5095,82.26,16,0,15.7,clear sky
488,Dunedin,NZ,-45.8742,170.5036,41.81,73,71,5.28,broken clouds
489,Leshukonskoye,RU,64.8989,45.7622,77.36,35,97,2.39,overcast clouds
490,Altea,ES,38.5989,-0.0514,93.63,58,0,5.01,clear sky
491,Balabac,PH,7.9868,117.0645,79.32,84,100,18.28,light rain
492,Bandar-E Anzali,IR,37.4727,49.4622,86.11,56,0,6.78,clear sky
493,Merauke,ID,-8.4667,140.3333,76.89,88,91,13.53,overcast clouds
494,Tuatapere,NZ,-46.1333,167.6833,34.63,93,56,4.74,broken clouds
495,College,US,64.8569,-147.8028,61.59,94,100,3.44,smoke
496,Fairbanks,US,64.8378,-147.7164,61.61,94,40,3.44,mist
497,Polunochnoye,RU,60.8697,60.4153,78.3,49,38,1.61,scattered clouds
498,Quelimane,MZ,-17.8786,36.8883,78.75,57,40,10.36,scattered clouds
499,Cravo Norte,CO,6.3017,-70.2041,79.83,73,87,5.44,overcast clouds
500,Carlagan,PH,14.975,122.0456,82.22,82,41,5.97,light rain
501,Calvinia,ZA,-31.4707,19.776,49.78,83,100,7.47,light rain
502,Oussouye,SN,12.485,-16.5469,87.69,62,89,6.8,light rain
503,Pierre,US,44.3683,-100.351,74.32,88,0,3.44,clear sky
504,Hamilton,US,39.1834,-84.5333,73.78,69,0,10.36,clear sky
505,Remontnoye,RU,46.5614,43.6501,96.37,17,26,20.47,scattered clouds
506,Kiunga,PG,-6.1219,141.2906,72.81,99,95,2.21,heavy intensity rain
507,Steinbach,DE,50.1667,8.5667,73.38,40,40,12.66,scattered clouds
508,Denpasar,ID,-8.65,115.2167,80.26,88,40,17.27,scattered clouds
509,Sault Sainte Marie,CA,46.5168,-84.3333,66.76,76,0,3.44,clear sky
510,Novaya Ladoga,RU,60.1025,32.3019,61.23,93,100,3.15,overcast clouds
511,Pevek,RU,69.7008,170.3133,31.57,91,100,9.06,overcast clouds
512,Arroio Grande,BR,-32.2375,-53.0869,73.99,67,3,12.88,clear sky
513,Seoul,KR,37.5683,126.9778,83.8,65,75,4.61,broken clouds
514,Mitsamiouli,KM,-11.3847,43.2844,82.69,54,20,18.41,few clouds
515,Svetlaya,RU,46.5389,138.3297,62.65,94,99,7.16,overcast clouds
516,Ixtapa,MX,20.7,-105.2,79.23,82,98,1.01,overcast clouds
517,Firozpur,IN,30.9167,74.6,94.06,50,89,7.81,overcast clouds
518,Morondava,MG,-20.2833,44.2833,76.23,50,0,13.47,clear sky
519,Kinlochleven,GB,56.7115,-4.9661,62.42,61,6,5.12,clear sky
520,Fremont,US,37.5483,-121.9886,61.56,90,100,1.99,overcast clouds
521,High Level,CA,58.5169,-117.136,59.11,100,100,3.44,light rain
522,Ust-Ilimsk,RU,58.0006,102.6619,61.3,66,93,3.4,overcast clouds
523,Ambo,PE,-10.1308,-76.2047,66.24,56,63,0.2,broken clouds
524,Gamba,GA,-2.65,10.0,76.15,66,96,10.65,overcast clouds
525,Mayo,US,38.8876,-76.5119,76.33,78,20,6.91,few clouds
526,Grindavik,IS,63.8424,-22.4338,55.35,82,75,13.8,broken clouds
527,Kismayo,SO,-0.3582,42.5454,77.68,73,25,21.36,light rain
528,Awjilah,LY,29.1081,21.2869,95.0,21,0,16.4,clear sky
529,Auki,SB,-8.7676,160.7034,76.17,88,88,3.15,overcast clouds
530,Svetlyy,RU,54.675,20.1347,57.25,60,100,16.73,light rain
531,Graham,US,47.0529,-122.2943,59.02,87,0,1.01,clear sky
532,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,71.26,25,54,10.22,broken clouds
533,Nishihara,JP,26.1842,127.7558,83.48,89,20,8.05,few clouds
534,Kultuk,RU,51.7208,103.6956,57.07,86,100,2.71,overcast clouds
535,Sita Road,PK,27.0333,67.85,97.88,44,100,3.98,overcast clouds
536,Acandi,CO,8.5063,-77.2778,80.4,85,99,1.12,overcast clouds
537,Catio,GW,11.2833,-15.25,83.03,77,99,6.42,light rain
538,Kikwit,CD,-5.041,18.8162,97.7,15,40,1.86,scattered clouds
539,Irricana,CA,51.3237,-113.6048,61.45,83,87,4.9,overcast clouds
540,Usakos,NA,-22.0,15.6,68.29,17,0,7.14,clear sky
541,Venice,US,27.0998,-82.4543,90.27,71,40,9.22,scattered clouds
542,Buchanan,LR,5.8808,-10.0467,78.66,74,96,12.15,overcast clouds
543,Taitung,TW,22.7583,121.1444,79.07,94,20,3.44,few clouds
544,Ingham,US,42.6,-84.3833,71.19,74,0,0.0,clear sky
545,Inhuma,BR,-6.6683,-41.7078,79.66,57,96,13.24,overcast clouds
546,Alice Springs,AU,-23.7,133.8833,35.15,64,0,0.0,clear sky
547,Bilecik,TR,40.0,30.1667,64.31,68,91,15.64,overcast clouds
548,Moose Factory,CA,51.2585,-80.6094,58.98,82,100,4.61,overcast clouds
549,Maceio,BR,-9.6658,-35.7353,80.04,69,75,12.66,broken clouds
550,Nakonde,ZM,-9.3421,32.745,71.55,32,48,9.31,scattered clouds
551,Suntar,RU,62.1444,117.6319,56.52,98,100,3.15,overcast clouds
552,Uyemskiy,RU,64.4743,40.8524,80.65,36,20,6.71,few clouds
553,Tateyama,JP,34.9833,139.8667,79.11,93,3,5.35,clear sky
554,Yarensk,RU,62.1675,49.0916,78.49,47,100,5.26,overcast clouds
555,Vitim,RU,59.4511,112.5578,57.42,94,99,1.36,overcast clouds
556,Ust-Tsilma,RU,65.441,52.1498,77.56,32,65,3.51,broken clouds
557,Chiredzi,ZW,-21.05,31.6667,79.75,26,0,4.27,clear sky
558,Puerto Madryn,AR,-42.7692,-65.0385,47.08,83,100,19.37,overcast clouds
559,Esteli,NI,13.0919,-86.3538,73.15,79,99,7.2,overcast clouds
560,Azuqueca De Henares,ES,40.5669,-3.2599,100.8,15,0,3.44,clear sky
561,Alencon,FR,48.4333,0.0833,84.51,28,0,11.07,clear sky
562,Balikpapan,ID,-1.2675,116.8289,81.59,89,20,3.44,few clouds
563,Port Hedland,AU,-20.3167,118.5667,57.25,58,1,5.75,clear sky
564,Saltpond,GH,5.2091,-1.0606,79.0,74,98,13.62,overcast clouds
565,Mount Gambier,AU,-37.8333,140.7667,46.85,66,73,12.08,broken clouds
566,Askiz,RU,53.1319,90.5264,67.84,50,55,6.04,broken clouds
567,Empangeni,ZA,-28.762,31.8933,76.28,33,0,7.63,clear sky
568,Comarapa,BO,-17.9,-64.4833,63.21,67,39,7.05,scattered clouds
569,Vienenburg,DE,51.95,10.5667,67.14,52,95,14.58,overcast clouds
570,Chingirlau,KZ,51.095,54.0814,85.23,35,43,9.93,scattered clouds
571,Scarborough,GB,54.2797,-0.4044,76.57,62,30,7.0,scattered clouds
572,Amga,RU,60.8953,131.9608,66.88,100,100,2.24,heavy intensity rain
573,Chapais,CA,49.7834,-74.8492,62.38,37,60,9.1,broken clouds
574,Manoel Urbano,BR,-8.8389,-69.2597,85.06,54,55,2.3,broken clouds
575,Baiyin,CN,36.5583,104.2081,79.47,54,85,13.76,overcast clouds
576,Katobu,ID,-4.9408,122.5276,74.88,90,35,5.79,scattered clouds
577,Erenhot,CN,43.6475,111.9767,82.27,20,1,7.56,clear sky
578,Nuuk,GL,64.1835,-51.7216,38.88,93,100,8.01,overcast clouds
579,Pakpattan,PK,30.341,73.3866,96.06,48,95,6.67,light rain
580,Piacabucu,BR,-10.4056,-36.4344,78.8,73,4,15.75,clear sky
581,Namatanai,PG,-3.6667,152.4333,78.84,78,99,7.83,overcast clouds
582,Lata,PT,40.1629,-8.3327,82.08,20,0,12.46,clear sky
583,Lewistown,US,40.5992,-77.5714,73.18,75,0,4.61,clear sky
584,Nacogdoches,US,31.6002,-94.6335,87.57,73,0,5.75,clear sky
585,Erzin,TR,36.9559,36.2,82.56,55,0,11.92,clear sky
586,Padang,ID,-0.9492,100.3543,80.65,83,100,2.21,overcast clouds
587,Mercedes,AR,-34.6515,-59.4307,64.38,88,87,9.6,overcast clouds
588,Dvinskoy,RU,62.1535,45.1175,82.06,35,43,2.75,scattered clouds
589,Westport,US,41.1415,-73.3579,76.01,52,0,4.0,clear sky
590,Mantua,IT,45.1667,10.7833,90.21,39,0,5.99,clear sky
591,Vila Franca Do Campo,PT,37.7167,-25.4333,75.2,62,36,6.08,scattered clouds
592,Vuktyl,RU,63.8567,57.3094,75.4,39,79,4.56,broken clouds
593,Kijang,KR,35.2442,129.2139,80.33,87,100,5.53,overcast clouds
594,Asyut,EG,27.181,31.1837,105.98,13,4,13.82,clear sky
595,Vryburg,ZA,-26.9566,24.7284,63.12,31,42,19.69,scattered clouds
596,Mayya,RU,61.7333,130.2811,69.12,96,99,2.66,light rain
597,Saint George,US,37.1041,-113.5841,85.78,20,0,1.01,clear sky
598,Beloha,MG,-25.1667,45.05,75.65,36,0,4.52,clear sky
599,Shimoda,JP,34.6667,138.95,75.11,90,1,2.15,clear sky
600,Dodola,ET,6.9833,39.1833,59.25,76,88,9.15,light rain
601,Muros,ES,42.7762,-9.0603,71.01,70,56,6.98,broken clouds
602,Ajdabiya,LY,30.7554,20.2263,85.05,46,0,24.61,clear sky
603,Nenjiang,CN,49.1833,125.2167,68.09,69,41,5.95,scattered clouds
604,Boa Vista,BR,2.8197,-60.6733,78.78,89,75,4.61,broken clouds
605,Badvel,IN,14.75,79.05,80.11,67,100,22.35,overcast clouds
606,Alamogordo,US,32.8995,-105.9603,82.0,54,0,5.75,clear sky
607,Humaita,BR,-7.5061,-63.0208,86.45,51,58,1.9,broken clouds
608,Half Moon Bay,US,37.4636,-122.4286,60.85,94,100,4.61,mist
609,Saint-Joseph,RE,-21.3667,55.6167,68.38,70,12,15.61,few clouds
610,Centralia,US,46.7162,-122.9543,57.43,86,100,3.44,overcast clouds
611,Los Llanos De Aridane,ES,28.6585,-17.9182,74.95,69,0,16.11,clear sky
612,Guasdualito,VE,7.2424,-70.7324,75.16,100,75,5.75,light intensity drizzle
613,Ndjole,GA,-0.1783,10.7649,87.64,48,98,4.34,overcast clouds
614,Green River,US,41.5286,-109.4662,64.8,22,41,6.53,scattered clouds
615,Christchurch,NZ,-43.5333,172.6333,32.47,100,11,1.14,few clouds
616,Sangmelima,CM,2.9333,11.9833,76.23,78,89,5.35,light rain
617,Iwaki,JP,37.05,140.8833,76.77,94,2,1.01,clear sky
618,Kattivakkam,IN,13.2167,80.3167,84.29,83,100,17.31,overcast clouds
619,El Cope,PA,8.6167,-80.6,72.73,86,95,3.31,overcast clouds
620,Edd,ER,13.9297,41.6925,92.01,63,100,12.62,overcast clouds
621,Pathein,MM,16.7833,94.7333,76.78,94,100,5.48,overcast clouds
622,Broome,US,42.2506,-75.833,68.85,60,3,1.99,clear sky
623,Aksaray,TR,38.3726,34.0254,83.86,27,17,10.58,few clouds
624,Sola,VU,-13.8833,167.55,81.0,78,26,12.88,scattered clouds
625,Vestmanna,FO,62.1564,-7.1664,52.72,94,100,13.8,mist
626,Gorontalo,ID,0.5412,123.0595,75.63,94,99,1.36,overcast clouds
627,Krasnoselkup,RU,65.7,82.4667,63.55,59,100,4.76,overcast clouds
628,Kampot,KH,10.6167,104.1833,82.45,92,100,12.41,overcast clouds
629,Katete,UG,-0.7818,29.7544,77.56,39,98,2.91,overcast clouds
630,Chokurdakh,RU,70.6333,147.9167,57.31,55,100,9.86,overcast clouds
631,Upata,VE,8.0086,-62.3989,79.2,79,65,6.6,broken clouds
632,Nemuro,JP,43.3236,145.575,57.15,100,100,9.31,overcast clouds
633,Tiarei,PF,-17.5333,-149.3333,71.62,76,51,23.0,light rain
634,Ravar,IR,31.2656,56.8055,99.64,7,7,9.1,clear sky
635,Dryden,CA,49.7833,-92.7503,70.09,94,100,9.22,overcast clouds
636,Ust-Omchug,RU,61.15,149.6333,63.1,81,19,6.42,few clouds
637,Kaeo,NZ,-35.1,173.7833,56.32,96,100,3.13,heavy intensity rain
638,Sabha,LY,27.0377,14.4283,101.88,16,0,3.8,clear sky
639,Rosetta,EG,31.4044,30.4164,80.17,64,0,14.58,clear sky
640,Greytown,ZA,-29.0642,30.5928,64.89,31,0,2.53,clear sky
641,Korla,CN,41.7597,86.1469,86.22,20,5,14.5,clear sky
642,Wagar,SD,16.1525,36.2032,90.95,40,93,14.54,overcast clouds
643,Qaqortoq,GL,60.7167,-46.0333,44.35,86,58,5.19,broken clouds
644,Chapaevsk,RU,52.9813,49.7112,81.97,55,34,10.16,scattered clouds
645,Sars,RU,56.5502,57.1366,66.22,86,80,7.25,light rain
646,General Roca,AR,-39.0333,-67.5833,42.62,49,91,16.17,overcast clouds
647,Urucui,BR,-7.2294,-44.5561,88.03,40,13,13.04,few clouds
648,Asau,RO,46.4333,26.4,65.32,89,100,5.64,overcast clouds
649,Torit,SS,4.4133,32.5678,86.83,46,65,2.26,broken clouds
650,Decatur,US,39.8403,-88.9548,73.8,78,0,5.21,clear sky
651,Dalby,AU,-27.1833,151.2667,39.97,82,1,6.73,clear sky
652,Dwarka,IN,22.2394,68.9678,82.87,81,99,22.75,overcast clouds
653,Soller,ES,39.7662,2.7152,93.04,32,0,1.99,clear sky
654,Luwero,UG,0.8492,32.4731,76.48,49,99,6.24,overcast clouds
655,Perth,AU,-31.9333,115.8333,53.67,95,75,6.91,broken clouds
656,Richards Bay,ZA,-28.783,32.0377,75.16,41,0,7.78,clear sky
657,Ekibastuz,KZ,51.6667,75.3667,72.99,58,81,13.18,broken clouds
658,La Reforma,MX,25.0833,-108.05,83.14,75,89,4.23,overcast clouds
659,Coron,PH,11.9986,120.2043,79.21,88,99,4.54,overcast clouds
660,Santana Do Mundau,BR,-9.1681,-36.2222,73.65,87,63,14.07,broken clouds
661,San Policarpo,PH,12.1791,125.5072,80.6,85,100,4.34,overcast clouds
662,Bacolod,PH,10.6667,122.95,78.94,88,98,7.43,light rain
663,Shingu,JP,33.7333,135.9833,75.67,94,16,3.62,few clouds
664,Shache,CN,38.4167,77.2406,87.31,19,22,4.52,few clouds
665,Inirida,CO,3.8653,-67.9239,77.31,90,87,2.46,overcast clouds
666,Antropovo,RU,58.3988,43.0066,79.84,50,91,8.34,overcast clouds
667,Ruidoso,US,33.3317,-105.673,73.51,59,0,0.0,clear sky
668,Contamana,PE,-7.3333,-75.0167,83.34,59,40,2.24,scattered clouds
669,Amahai,ID,-3.3333,128.9167,77.0,91,100,5.68,overcast clouds
670,Arzgir,RU,45.3728,44.2206,95.61,16,0,23.33,clear sky
671,Stawell,AU,-37.05,142.7667,41.05,89,100,6.46,overcast clouds
672,Ranong,TH,9.9658,98.6348,76.93,86,100,12.21,overcast clouds
673,Santa Maria,BR,-29.6842,-53.8069,76.3,47,0,21.85,clear sky
674,Passo De Camaragibe,BR,-9.2368,-35.4901,80.15,74,0,9.22,clear sky
675,Winnemucca,US,40.973,-117.7357,69.06,24,0,4.59,clear sky
676,Gobabis,NA,-22.45,18.9667,67.93,24,0,7.14,clear sky
677,Wasilla,US,61.5814,-149.4394,54.77,85,72,1.86,broken clouds
678,Cervo,ES,43.6702,-7.4101,75.22,67,2,11.48,clear sky
679,Kibiti,TZ,-7.7218,38.9375,79.57,43,21,9.19,few clouds
680,Brigantine,US,39.4101,-74.3646,77.04,81,38,11.56,scattered clouds
681,Ponta Delgada,PT,37.7333,-25.6667,75.51,64,75,11.5,broken clouds
682,Cananea,MX,30.95,-110.3,74.1,45,100,5.35,overcast clouds
683,Manuk Mangkaw,PH,4.8,119.85,83.43,74,100,8.68,overcast clouds
